PARTY_ID|CUSTOMER_ID|PARTY_ROLE_ID
12705|12705|1
12705|104074|2
12705|79220|5
12705|66399|4
12705|50690|2
12706|12706|1
12706|634|2
12707|12707|1
12707|54553|2
12707|114663|7
12708|12708|1
12708|45810|2
12708|53713|8
12709|12709|1
12709|37513|2
12709|115038|5
12710|12710|1
12710|112537|3
12710|78777|2
12710|95992|4
12711|12711|1
12711|18783|4
12711|104201|2
12712|12712|1
12712|47786|2
12712|22858|6
12712|89214|6
12713|12713|1
12713|6239|3
12713|81389|3
12713|104918|7
12714|12714|1
12714|27536|2
12715|12715|1
12716|12716|1
12716|92235|4
12716|30145|6
12716|64992|2
12716|56006|2
12717|12717|1
12717|69495|7
12717|31400|3
12717|68066|7
12718|12718|1
12718|44300|2
12718|105066|5
12718|19594|5
12719|12719|1
12720|12720|1
12720|22757|5
12720|43138|5
12720|105707|5
12721|12721|1
12721|47846|4
12722|12722|1
12723|12723|1
12723|59533|5
12724|12724|1
12724|51769|2
12724|40368|7
12724|79509|3
12725|12725|1
12725|52177|8
12725|99800|6
12725|59409|2
12725|92551|7
12726|12726|1
12727|12727|1
12728|12728|1
12728|3027|7
12728|98107|3
12728|104320|2
12729|12729|1
12729|1441|5
12729|44194|3
12730|12730|1
12730|40645|6
12730|96770|2
12730|63582|2
12731|12731|1
12731|57132|7
12731|68129|3
12731|48697|7
12731|61796|2
12732|12732|1
12732|47188|6
12732|117059|6
12733|12733|1
12733|30007|8
12733|65093|4
12734|12734|1
12734|112319|6
12734|18634|7
12735|12735|1
12736|12736|1
12736|98543|5
12736|23006|6
12737|12737|1
12738|12738|1
12738|62909|7
12738|92594|2
12738|23435|2
12738|41488|4
12739|12739|1
12739|80139|7
12739|36343|6
12739|91119|2
12740|12740|1
12740|35417|7
12740|23074|8
12740|15101|4
12741|12741|1
12742|12742|1
12743|12743|1
12743|82461|2
12743|34692|3
12743|20467|5
12743|37143|5
12744|12744|1
12744|28265|4
12744|7593|8
12745|12745|1
12745|115625|2
12745|23449|2
12745|16526|5
12745|28725|2
12746|12746|1
12746|46669|4
12747|12747|1
12747|53551|2
12748|12748|1
12748|5104|6
12748|110293|6
12748|94969|4
12748|54886|2
12749|12749|1
12749|34823|4
12750|12750|1
12750|40215|2
12750|70836|6
12750|52701|5
12751|12751|1
12751|30086|2
12751|9844|8
12751|16200|7
12752|12752|1
12752|104492|4
12752|110250|4
12753|12753|1
12753|70059|2
12753|48464|4
12754|12754|1
12754|53393|2
12754|28669|6
12754|5487|8
12754|97168|2
12755|12755|1
12755|108588|4
12756|12756|1
12756|19141|4
12756|92878|7
12756|25350|2
12757|12757|1
12757|35422|5
12757|18838|4
12758|12758|1
12758|55813|3
12758|27203|8
12759|12759|1
12759|96753|6
12759|73439|7
12759|63245|4
12760|12760|1
12760|6321|6
12760|58035|2
12761|12761|1
12761|60854|2
12761|12879|5
12761|89098|2
12762|12762|1
12762|36593|7
12762|85276|2
12762|14816|6
12763|12763|1
12763|26081|3
12763|85927|2
12763|42830|8
12763|115480|5
12764|12764|1
12764|64411|6
12764|63530|4
12764|34766|2
12765|12765|1
12765|72161|6
12765|114917|2
12766|12766|1
12766|31844|7
12767|12767|1
12767|34648|6
12768|12768|1
12769|12769|1
12769|30478|2
12770|12770|1
12770|70259|2
12770|36601|4
12770|11349|6
12771|12771|1
12771|94210|6
12771|118571|4
12771|6987|5
12771|43837|7
12772|12772|1
12772|93840|7
12772|105930|4
12772|59341|7
12772|91302|7
12773|12773|1
12773|19278|7
12774|12774|1
12775|12775|1
12775|25457|2
12775|53413|7
12775|68719|8
12776|12776|1
12776|92627|6
12777|12777|1
12777|59277|8
12778|12778|1
12778|18800|5
12778|42015|3
12779|12779|1
12779|78849|3
12779|50375|6
12779|33183|2
12779|102190|6
12780|12780|1
12781|12781|1
12781|74199|2
12781|116363|6
12782|12782|1
12782|71222|3
12782|78760|2
12782|46643|3
12783|12783|1
12784|12784|1
12785|12785|1
12785|13979|8
12785|56538|5
12786|12786|1
12787|12787|1
12788|12788|1
12789|12789|1
12790|12790|1
12790|40473|7
12790|46655|6
12790|39309|2
12791|12791|1
12791|2094|3
12791|2109|4
12791|97787|2
12791|77792|2
12792|12792|1
12792|85964|5
12792|100410|6
12792|35155|4
12792|30238|7
12793|12793|1
12793|98899|8
12793|97681|7
12793|94572|4
12794|12794|1
12794|116903|5
12794|92844|5
12794|110333|7
12795|12795|1
12795|94639|8
12795|119311|8
12795|92841|5
12795|117840|7
12796|12796|1
12796|79834|3
12797|12797|1
12797|21410|2
12798|12798|1
12798|65919|8
12798|85205|2
12799|12799|1
12799|100867|5
12799|80837|5
12799|2336|2
12800|12800|1
12800|15919|2
12800|57661|6
12800|10750|2
12800|53340|3
12801|12801|1
12801|104392|2
12801|86576|7
12802|12802|1
12802|66863|8
12802|14334|3
12802|57800|6
12803|12803|1
12804|12804|1
12804|12847|6
12804|66865|2
12804|4841|2
12805|12805|1
12805|92670|8
12805|9432|7
12806|12806|1
12806|12590|3
12806|97732|4
12806|112242|2
12806|47907|6
12807|12807|1
12807|90617|2
12807|1998|4
12808|12808|1
12808|29961|6
12808|27640|8
12809|12809|1
12809|95164|8
12809|33510|8
12809|95749|3
12810|12810|1
12810|76141|8
12810|110689|3
12811|12811|1
12811|29306|7
12812|12812|1
12812|84605|7
12812|24320|4
12812|45551|7
12813|12813|1
12814|12814|1
12815|12815|1
12815|83449|5
12815|22063|6
12815|52733|8
12816|12816|1
12817|12817|1
12817|79962|2
12817|112484|2
12817|30688|2
12817|21551|4
12818|12818|1
12818|119213|2
12818|9864|7
12818|112754|8
12819|12819|1
12820|12820|1
12820|27456|3
12820|94454|5
12820|43844|6
12820|95968|8
12821|12821|1
12822|12822|1
12822|67890|3
12822|116051|2
12822|66266|7
12822|22378|5
12823|12823|1
12823|47932|5
12823|74915|2
12824|12824|1
12825|12825|1
12825|22179|2
12825|10370|5
12826|12826|1
12826|72602|2
12826|79217|7
12826|36804|6
12826|30295|8
12827|12827|1
12827|104613|6
12828|12828|1
12828|110424|2
12828|117948|6
12829|12829|1
12829|76344|2
12830|12830|1
12830|33345|4
12830|88082|6
12830|97963|7
12831|12831|1
12831|11910|8
12831|58491|4
12832|12832|1
12833|12833|1
12833|31136|6
12833|47391|2
12834|12834|1
12835|12835|1
12836|12836|1
12836|32595|4
12836|7753|4
12836|63359|5
12837|12837|1
12837|96704|8
12837|114989|5
12837|20034|5
12838|12838|1
12839|12839|1
12840|12840|1
12840|86760|5
12841|12841|1
12841|53313|2
12841|41051|7
12841|24848|4
12841|61337|4
12842|12842|1
12843|12843|1
12843|4332|2
12843|67614|2
12843|118900|7
12843|36464|5
12844|12844|1
12844|49133|3
12844|105183|8
12844|87380|8
12845|12845|1
12846|12846|1
12846|89780|8
12846|48075|8
12846|39949|2
12846|38139|2
12847|12847|1
12847|101855|7
12847|63375|6
12848|12848|1
12848|10786|2
12848|31725|7
12849|12849|1
12849|116899|7
12850|12850|1
12850|52242|7
12850|112087|3
12850|111782|2
12851|12851|1
12851|63214|4
12851|71533|4
12851|76511|7
12851|39317|6
12852|12852|1
12852|51341|2
12853|12853|1
12853|97691|7
12853|6666|5
12854|12854|1
12855|12855|1
12855|26461|5
12855|67669|5
12855|68757|4
12856|12856|1
12856|7991|3
12857|12857|1
12857|23165|3
12858|12858|1
12858|94002|3
12858|98364|2
12858|40416|6
12858|41604|2
12859|12859|1
12859|67090|7
12859|117879|4
12859|53159|3
12860|12860|1
12860|78993|5
12860|98982|7
12860|29502|2
12861|12861|1
12862|12862|1
12862|63605|7
12862|69185|4
12862|61647|7
12863|12863|1
12864|12864|1
12865|12865|1
12865|109727|2
12865|64684|6
12865|70279|2
12865|50671|5
12866|12866|1
12866|22444|4
12866|49095|2
12866|48648|5
12866|80080|2
12867|12867|1
12867|113862|5
12867|104429|6
12867|47421|2
12867|18660|3
12868|12868|1
12868|6710|6
12868|99794|3
12868|55848|5
12869|12869|1
12869|118999|4
12869|82724|6
12870|12870|1
12871|12871|1
12871|94822|2
12871|44137|4
12871|14928|7
12872|12872|1
12872|5926|7
12872|80267|2
12872|3892|2
12873|12873|1
12873|14909|6
12873|104958|4
12874|12874|1
12874|22972|2
12874|107697|7
12874|22098|3
12874|112376|6
12875|12875|1
12875|77563|3
12875|37827|2
12875|11733|2
12875|13395|2
12876|12876|1
12876|42014|7
12876|63345|2
12877|12877|1
12878|12878|1
12878|36037|6
12878|28296|8
12878|22140|2
12879|12879|1
12879|45269|7
12879|64782|2
12879|44818|5
12880|12880|1
12880|101973|5
12880|17534|6
12881|12881|1
12881|67744|2
12881|114842|6
12881|64488|6
12882|12882|1
12882|52114|4
12883|12883|1
12883|78961|7
12883|62459|6
12883|14111|6
12883|51758|2
12884|12884|1
12885|12885|1
12886|12886|1
12886|64409|6
12886|41910|4
12886|81274|2
12887|12887|1
12887|33298|6
12887|48125|2
12887|60543|5
12888|12888|1
12888|54234|4
12888|102087|5
12888|116800|7
12889|12889|1
12889|17971|8
12890|12890|1
12891|12891|1
12891|70437|5
12891|81698|8
12892|12892|1
12893|12893|1
12893|53597|7
12893|25629|7
12894|12894|1
12894|48390|2
12894|74069|4
12895|12895|1
12895|99625|2
12896|12896|1
12897|12897|1
12897|10230|7
12898|12898|1
12898|113648|8
12898|42445|8
12898|36307|7
12898|72493|6
12899|12899|1
12900|12900|1
12900|77795|4
12900|92348|2
12901|12901|1
12901|69143|8
12902|12902|1
12902|105363|8
12903|12903|1
12903|21576|4
12903|24985|2
12904|12904|1
12904|106116|8
12905|12905|1
12905|90911|2
12905|105305|5
12905|82276|6
12905|71146|3
12906|12906|1
12906|114976|3
12906|72492|2
12906|18855|2
12907|12907|1
12907|919|5
12907|12652|3
12907|102792|5
12907|6896|2
12908|12908|1
12908|56688|5
12908|40810|8
12908|77860|7
12908|28381|2
12909|12909|1
12909|78687|2
12909|60435|8
12909|83519|3
12909|21939|2
12910|12910|1
12910|46080|8
12910|1976|8
12910|69503|6
12911|12911|1
12911|76023|5
12912|12912|1
12912|119109|2
12912|17042|8
12912|95316|4
12912|103577|7
12913|12913|1
12913|102585|6
12914|12914|1
12914|71755|7
12914|14173|8
12914|8297|5
12915|12915|1
12915|74743|2
12916|12916|1
12916|78877|2
12916|101794|7
12917|12917|1
12917|113451|3
12918|12918|1
12919|12919|1
12919|75561|6
12919|101805|3
12920|12920|1
12920|31452|2
12921|12921|1
12921|30807|2
12921|21245|4
12921|36263|8
12922|12922|1
12922|79376|4
12922|116427|6
12922|29615|5
12922|21456|8
12923|12923|1
12923|42496|4
12923|31888|2
12924|12924|1
12924|10977|8
12924|9564|7
12924|3970|7
12924|113503|3
12925|12925|1
12925|28504|6
12925|83082|6
12925|10249|8
12925|84842|2
12926|12926|1
12926|76866|3
12926|42217|5
12926|45690|3
12926|98276|2
12927|12927|1
12927|45269|6
12927|41943|5
12927|59879|6
12927|91716|2
12928|12928|1
12928|50044|3
12928|80849|7
12928|95431|7
12929|12929|1
12929|37518|3
12929|67309|6
12930|12930|1
12930|96040|6
12930|90004|2
12930|69452|7
12930|3498|6
12931|12931|1
12931|78402|5
12931|31460|2
12931|76388|4
12931|39149|4
12932|12932|1
12932|72531|5
12932|78062|6
12933|12933|1
12933|9811|6
12933|99956|6
12934|12934|1
12935|12935|1
12935|17096|6
12935|25856|6
12935|75464|6
12935|10496|3
12936|12936|1
12936|25222|3
12937|12937|1
12937|82561|8
12937|76809|4
12937|97612|2
12938|12938|1
12938|62537|8
12938|40349|6
12938|52710|6
12938|73257|6
12939|12939|1
12939|39759|2
12939|59414|4
12940|12940|1
12940|19220|2
12940|114455|2
12940|53556|3
12941|12941|1
12942|12942|1
12942|100019|2
12942|70553|6
12942|64627|7
12942|28738|3
12943|12943|1
12943|9357|5
12943|116299|6
12943|2315|2
12943|51503|3
12944|12944|1
12944|54921|7
12945|12945|1
12946|12946|1
12946|41429|5
12946|17946|8
12946|90063|4
12946|9319|2
12947|12947|1
12948|12948|1
12948|93331|5
12948|30479|4
12948|37359|5
12949|12949|1
12949|59509|2
12949|102085|8
12949|106452|3
12949|24850|8
12950|12950|1
12951|12951|1
12951|98655|7
12951|11803|8
12951|98902|8
12952|12952|1
12952|23508|8
12952|10667|7
12952|30378|2
12953|12953|1
12954|12954|1
12954|86579|2
12954|35613|5
12955|12955|1
12955|83318|6
12956|12956|1
12956|72939|8
12956|114712|8
12957|12957|1
12957|47512|6
12957|56671|8
12958|12958|1
12959|12959|1
12959|93660|7
12959|5841|3
12959|5152|5
12960|12960|1
12961|12961|1
12961|59001|7
12961|98037|2
12961|93478|2
12962|12962|1
12962|100438|2
12962|68623|2
12962|102035|8
12963|12963|1
12964|12964|1
12964|115982|5
12964|92836|2
12964|66181|6
12964|35501|2
12965|12965|1
12965|111073|2
12965|93749|2
12965|95152|3
12966|12966|1
12966|41024|7
12966|86912|2
12967|12967|1
12967|71148|4
12967|100828|8
12967|19797|7
12968|12968|1
12969|12969|1
12969|16832|4
12969|25467|3
12969|4691|3
12969|61465|4
12970|12970|1
12971|12971|1
12972|12972|1
12973|12973|1
12974|12974|1
12975|12975|1
12975|105586|4
12975|116662|6
12975|33344|7
12975|6376|7
12976|12976|1
12976|91645|8
12977|12977|1
12977|109618|2
12978|12978|1
12978|95372|3
12978|55076|2
12978|59981|2
12979|12979|1
12980|12980|1
12981|12981|1
12981|94923|6
12981|38457|7
12982|12982|1
12982|46987|7
12982|98185|8
12982|37222|2
12982|40532|6
12983|12983|1
12983|72675|3
12983|96498|5
12983|60397|2
12983|43456|5
12984|12984|1
12984|35286|4
12984|87161|6
12984|82872|7
12984|62107|5
12985|12985|1
12985|84225|7
12985|10958|7
12985|10307|2
12986|12986|1
12987|12987|1
12988|12988|1
12988|28198|2
12989|12989|1
12989|15482|8
12989|17131|3
12989|76351|4
12990|12990|1
12990|46593|2
12990|10396|2
12990|94067|5
12990|54068|4
12991|12991|1
12992|12992|1
12993|12993|1
12994|12994|1
12994|27635|8
12995|12995|1
12995|44440|5
12995|118350|5
12995|82720|5
12996|12996|1
12997|12997|1
12997|76916|7
12997|100342|3
12997|67696|8
12997|73842|6
12998|12998|1
12998|52385|7
12998|94490|6
12999|12999|1
12999|91585|4
13000|13000|1
13001|13001|1
13001|53441|2
13001|57028|2
13001|107594|2
13001|16608|3
13002|13002|1
13002|26715|6
13002|54500|3
13002|115805|8
13003|13003|1
13003|85203|7
13003|59920|6
13003|46644|2
13004|13004|1
13004|78494|2
13004|34687|4
13004|91015|6
13004|25809|8
13005|13005|1
13006|13006|1
13006|38127|4
13006|119945|3
13007|13007|1
13007|94566|5
13007|111498|4
13007|90652|7
13008|13008|1
13008|50127|8
13009|13009|1
13009|114681|2
13009|50256|3
13010|13010|1
13010|87543|5
13011|13011|1
13011|96080|2
13011|113073|4
13011|17515|2
13011|108499|7
13012|13012|1
13013|13013|1
13013|107958|2
13014|13014|1
13015|13015|1
13015|82510|4
13016|13016|1
13016|60896|6
13016|80662|5
13016|47777|6
13016|10950|2
13017|13017|1
13017|34013|8
13017|10782|8
13017|13253|4
13018|13018|1
13018|91698|4
13018|54297|8
13019|13019|1
13019|91300|8
13019|23545|7
13019|56139|4
13020|13020|1
13020|91270|6
13020|25732|4
13020|61709|8
13020|21232|3
13021|13021|1
13021|26794|2
13021|60394|2
13021|13739|2
13021|31450|2
13022|13022|1
13022|93465|8
13022|58267|6
13023|13023|1
13023|14229|3
13023|40296|2
13023|44175|7
13024|13024|1
13024|13977|3
13024|95405|6
13024|87670|3
13025|13025|1
13025|3716|4
13025|69824|5
13025|18435|4
13025|96671|7
13026|13026|1
13026|39208|7
13027|13027|1
13027|54427|3
13028|13028|1
13029|13029|1
13029|100153|3
13030|13030|1
13031|13031|1
13031|108476|8
13031|50729|2
13031|22682|4
13032|13032|1
13032|20452|2
13032|31677|4
13032|119123|4
13033|13033|1
13033|69897|4
13034|13034|1
13034|68098|5
13034|73751|7
13034|1571|8
13034|26530|3
13035|13035|1
13035|113750|4
13036|13036|1
13036|36503|5
13036|81611|2
13037|13037|1
13038|13038|1
13039|13039|1
13040|13040|1
13040|43291|8
13040|34198|6
13040|55205|4
13041|13041|1
13041|33114|8
13041|81079|2
13042|13042|1
13043|13043|1
13043|114333|8
13044|13044|1
13044|31691|3
13044|46972|7
13045|13045|1
13046|13046|1
13046|34984|2
13046|8693|3
13046|91242|6
13047|13047|1
13048|13048|1
13048|18205|2
13048|111673|5
13049|13049|1
13049|41967|8
13050|13050|1
13050|73791|2
13050|17270|4
13050|63652|4
13051|13051|1
13051|78463|6
13051|12573|7
13052|13052|1
13052|3140|7
13052|80947|5
13053|13053|1
13053|22196|4
13053|2973|4
13054|13054|1
13054|25805|5
13054|43740|7
13054|18436|7
13055|13055|1
13055|31386|2
13055|48570|3
13055|74426|7
13056|13056|1
13056|93903|8
13056|65903|5
13056|83238|3
13056|85289|8
13057|13057|1
13057|29857|3
13058|13058|1
13058|78379|3
13058|22666|8
13059|13059|1
13059|39899|3
13059|34734|5
13060|13060|1
13060|7160|5
13061|13061|1
13061|70926|5
13061|76037|2
13061|12851|7
13061|54775|2
13062|13062|1
13062|95183|3
13062|113337|4
13063|13063|1
13063|14169|3
13063|85898|2
13064|13064|1
13064|95330|5
13064|104933|4
13065|13065|1
13065|91290|7
13065|48528|7
13065|114409|2
13066|13066|1
13066|62851|7
13066|8407|8
13067|13067|1
13067|29580|6
13067|28091|3
13067|18342|8
13067|35011|7
13068|13068|1
13068|84597|4
13068|89630|2
13068|23387|2
13069|13069|1
13069|33141|4
13070|13070|1
13070|78821|2
13071|13071|1
13071|84547|5
13072|13072|1
13072|53469|2
13072|61912|3
13073|13073|1
13073|108690|8
13073|62710|5
13073|80466|8
13073|59281|2
13074|13074|1
13074|7828|6
13075|13075|1
13075|10339|5
13075|1184|7
13075|19398|8
13076|13076|1
13076|70391|6
13076|59236|4
13077|13077|1
13077|8100|5
13077|95227|6
13077|24116|2
13078|13078|1
13078|109305|2
13078|29639|4
13078|33466|4
13078|82301|2
13079|13079|1
13079|68941|8
13079|45800|4
13079|68915|2
13080|13080|1
13080|85703|3
13081|13081|1
13081|45878|5
13082|13082|1
13082|12918|7
13083|13083|1
13083|71915|3
13084|13084|1
13084|48940|2
13084|86041|6
13084|81846|2
13084|110795|5
13085|13085|1
13085|4207|7
13086|13086|1
13086|63773|3
13086|6944|7
13086|105863|2
13087|13087|1
13087|99604|5
13088|13088|1
13088|32621|3
13088|55371|7
13089|13089|1
13089|15903|2
13089|1020|4
13089|63202|2
13089|118002|5
13090|13090|1
13090|18705|8
13090|41223|5
13090|94079|4
13091|13091|1
13091|30280|4
13092|13092|1
13093|13093|1
13093|80686|6
13094|13094|1
13094|106533|2
13094|16979|2
13094|73057|4
13095|13095|1
13095|23260|2
13095|16465|6
13095|37712|3
13095|117677|3
13096|13096|1
13096|89815|3
13096|31514|7
13097|13097|1
13097|64983|2
13097|81177|7
13097|11489|4
13098|13098|1
13098|58513|3
13099|13099|1
13099|94494|5
13099|64317|7
13099|90992|4
13100|13100|1
13100|112964|7
13100|48028|5
13101|13101|1
13101|51572|7
13101|560|3
13102|13102|1
13102|63984|3
13102|88000|7
13102|57520|5
13103|13103|1
13103|63783|3
13103|27522|5
13104|13104|1
13105|13105|1
13105|93547|8
13105|38875|7
13105|53767|3
13105|78695|4
13106|13106|1
13106|101249|4
13106|11228|5
13106|84166|8
13107|13107|1
13107|113023|2
13108|13108|1
13108|12092|8
13108|71149|7
13108|75328|6
13109|13109|1
13109|25119|5
13110|13110|1
13110|10139|4
13110|10166|2
13110|73551|3
13111|13111|1
13111|54170|4
13111|13568|4
13111|119075|8
13112|13112|1
13113|13113|1
13114|13114|1
13114|18434|3
13114|51390|3
13114|116294|6
13114|66627|2
13115|13115|1
13115|84475|5
13116|13116|1
13116|17338|4
13116|1838|7
13116|94222|6
13116|2957|8
13117|13117|1
13117|16215|4
13117|94356|2
13117|4836|4
13117|4036|3
13118|13118|1
13118|67863|3
13118|84344|7
13118|103085|6
13119|13119|1
13119|75131|6
13119|12547|8
13119|67538|5
13119|46103|7
13120|13120|1
13120|22871|6
13120|70823|2
13120|33171|8
13121|13121|1
13121|111313|7
13121|116288|8
13121|58642|2
13122|13122|1
13123|13123|1
13123|3387|5
13123|39511|2
13123|53676|7
13123|83240|8
13124|13124|1
13124|58801|2
13124|92872|4
13124|97591|8
13125|13125|1
13126|13126|1
13126|40054|5
13126|4937|6
13127|13127|1
13127|32216|2
13127|55215|2
13128|13128|1
13128|51777|2
13128|33211|2
13128|68984|2
13129|13129|1
13129|81323|8
13129|75426|5
13130|13130|1
13130|29275|2
13130|8044|7
13131|13131|1
13132|13132|1
13132|61842|6
13133|13133|1
13133|99655|3
13134|13134|1
13134|96676|2
13134|7427|2
13134|116559|8
13134|92686|5
13135|13135|1
13135|112942|2
13136|13136|1
13136|48633|7
13136|55133|6
13136|52977|8
13136|91258|3
13137|13137|1
13137|11139|8
13137|36556|6
13137|31596|6
13137|6019|4
13138|13138|1
13138|87503|2
13138|8760|7
13138|106592|5
13138|50662|8
13139|13139|1
13139|73769|8
13139|71096|4
13140|13140|1
13140|43327|6
13140|99335|5
13140|17|8
13140|32382|5
13141|13141|1
13141|76532|5
13141|26973|4
13141|50845|4
13142|13142|1
13142|56723|2
13142|53156|2
13142|75230|6
13143|13143|1
13144|13144|1
13145|13145|1
13145|79933|5
13146|13146|1
13146|81980|4
13146|103094|2
13146|22269|2
13147|13147|1
13147|89705|7
13147|30674|3
13147|83860|4
13148|13148|1
13148|75317|5
13148|25025|7
13148|71814|7
13148|44278|3
13149|13149|1
13149|60412|6
13150|13150|1
13151|13151|1
13152|13152|1
13152|5498|2
13152|63529|5
13152|25506|3
13152|27600|3
13153|13153|1
13153|79797|4
13154|13154|1
13154|94396|5
13154|27640|7
13154|7343|6
13155|13155|1
13156|13156|1
13156|77814|2
13156|82323|5
13156|1621|2
13156|116934|5
13157|13157|1
13157|93690|2
13157|119333|5
13157|100976|6
13158|13158|1
13158|78840|5
13158|88595|2
13159|13159|1
13159|109595|7
13159|77357|2
13159|38308|3
13160|13160|1
13161|13161|1
13162|13162|1
13162|59701|2
13163|13163|1
13163|30128|4
13163|81726|5
13163|90566|7
13164|13164|1
13165|13165|1
13165|12180|4
13165|42742|8
13165|62233|6
13166|13166|1
13166|36408|6
13166|37145|7
13167|13167|1
13167|42672|2
13167|7746|4
13168|13168|1
13168|11401|7
13168|98790|3
13169|13169|1
13169|78805|8
13169|85419|2
13170|13170|1
13171|13171|1
13171|49482|2
13171|85662|2
13171|62945|2
13171|81927|6
13172|13172|1
13172|31584|5
13172|50082|7
13173|13173|1
13174|13174|1
13174|56848|3
13175|13175|1
13175|31807|7
13175|82748|2
13176|13176|1
13177|13177|1
13177|77791|2
13177|6184|7
13177|58537|8
13178|13178|1
13178|8351|2
13178|78510|2
13178|22936|5
13178|111842|7
13179|13179|1
13180|13180|1
13180|118840|3
13181|13181|1
13181|115672|5
13182|13182|1
13182|21236|4
13182|93718|4
13182|105535|3
13183|13183|1
13183|26616|6
13183|18283|2
13183|54995|8
13184|13184|1
13185|13185|1
13186|13186|1
13186|46661|3
13186|99725|7
13186|29408|4
13187|13187|1
13187|71061|5
13187|78518|5
13187|58682|5
13188|13188|1
13189|13189|1
13189|15816|3
13189|43898|4
13189|10218|2
13189|22459|8
13190|13190|1
13191|13191|1
13191|13786|2
13192|13192|1
13192|14906|8
13192|77651|2
13193|13193|1
13193|72740|5
13193|63639|7
13193|56277|5
13193|31896|2
13194|13194|1
13195|13195|1
13195|92133|6
13195|84251|4
13196|13196|1
13196|3095|4
13196|65395|4
13196|119474|2
13196|77480|3
13197|13197|1
13198|13198|1
13198|86509|3
13198|25847|5
13198|48092|7
13199|13199|1
13199|67664|6
13199|91514|6
13200|13200|1
13200|18080|5
13201|13201|1
13201|11185|2
13201|7747|7
13201|51894|4
13202|13202|1
13202|19104|3
13202|60274|2
13203|13203|1
13203|53944|5
13203|61037|5
13203|49891|8
13204|13204|1
13204|2107|2
13204|94117|3
13204|93341|8
13204|97908|2
13205|13205|1
13206|13206|1
13206|109263|3
13207|13207|1
13207|17011|2
13207|64597|2
13207|88295|3
13207|7944|6
13208|13208|1
13208|53903|4
13208|112812|7
13208|100446|3
13208|57505|2
13209|13209|1
13210|13210|1
13210|50255|4
13211|13211|1
13211|80967|3
13211|21891|8
13211|95174|7
13211|40768|3
13212|13212|1
13212|36206|6
13212|117188|3
13212|102917|4
13212|34542|5
13213|13213|1
13213|66314|2
13213|9435|2
13214|13214|1
13215|13215|1
13215|110105|5
13215|34741|4
13216|13216|1
13216|22090|6
13216|87512|2
13216|29182|6
13216|28256|4
13217|13217|1
13217|103268|3
13217|69692|5
13218|13218|1
13218|9313|3
13218|100642|2
13219|13219|1
13220|13220|1
13220|1954|8
13220|50102|3
13220|22971|7
13221|13221|1
13221|9689|2
13221|70700|6
13221|42738|2
13222|13222|1
13222|7174|2
13222|70699|6
13222|60163|3
13222|52909|5
13223|13223|1
13223|9497|8
13224|13224|1
13224|9336|2
13225|13225|1
13225|83934|5
13225|80411|5
13225|8358|3
13225|67156|2
13226|13226|1
13226|70865|2
13226|54937|2
13227|13227|1
13227|10641|2
13227|58880|3
13228|13228|1
13228|3599|7
13228|57368|5
13228|113731|6
13228|37318|2
13229|13229|1
13229|18116|5
13229|6305|4
13229|23597|5
13230|13230|1
13230|31762|2
13230|20942|8
13231|13231|1
13231|37936|5
13232|13232|1
13232|97657|6
13232|10944|4
13233|13233|1
13233|20157|4
13233|81594|8
13233|97504|2
13233|108034|7
13234|13234|1
13234|117756|6
13234|16719|4
13235|13235|1
13236|13236|1
13237|13237|1
13237|78432|4
13237|8246|3
13237|74075|7
13238|13238|1
13238|56779|6
13238|106211|5
13238|82322|3
13239|13239|1
13239|33305|3
13240|13240|1
13240|55052|8
13240|75809|4
13241|13241|1
13241|58138|2
13241|97484|5
13241|95023|3
13241|96119|8
13242|13242|1
13242|50966|6
13242|45052|4
13243|13243|1
13244|13244|1
13245|13245|1
13245|51109|4
13245|8246|5
13245|22387|2
13245|111954|4
13246|13246|1
13246|4003|2
13246|79337|2
13246|39441|4
13247|13247|1
13247|77481|2
13248|13248|1
13248|22078|8
13248|13579|3
13248|70653|3
13248|85805|2
13249|13249|1
13249|54737|7
13249|97407|2
13250|13250|1
13250|18980|2
13251|13251|1
13251|114980|4
13251|87894|2
13251|102366|6
13251|97811|4
13252|13252|1
13253|13253|1
13253|99531|2
13254|13254|1
13255|13255|1
13255|86975|8
13255|54025|5
13255|30174|3
13255|11987|5
13256|13256|1
13256|22488|5
13257|13257|1
13257|66386|2
13257|67807|8
13258|13258|1
13258|89410|4
13258|80825|8
13258|42632|2
13259|13259|1
13259|54548|7
13260|13260|1
13260|3155|7
13260|105350|2
13261|13261|1
13261|29930|3
13262|13262|1
13262|100909|4
13262|90569|6
13262|6578|2
13263|13263|1
13263|91146|6
13263|40906|6
13263|4551|4
13263|9962|8
13264|13264|1
13264|104583|3
13264|34538|3
13265|13265|1
13265|52308|8
13265|88423|3
13265|74566|6
13266|13266|1
13266|115724|3
13266|113471|5
13266|102184|2
13266|71262|2
13267|13267|1
13268|13268|1
13268|66989|8
13269|13269|1
13269|37073|8
13269|61798|5
13269|83604|6
13270|13270|1
13270|29133|3
13270|12356|3
13271|13271|1
13271|31416|3
13272|13272|1
13272|105633|3
13273|13273|1
13273|90893|7
13274|13274|1
13274|114637|6
13274|25937|7
13275|13275|1
13275|102598|8
13275|43656|2
13276|13276|1
13276|53456|3
13276|62211|7
13276|5517|5
13276|17112|5
13277|13277|1
13277|97036|3
13278|13278|1
13278|85417|8
13279|13279|1
13279|628|3
13279|112353|4
13279|73698|6
